CustomerID,Age,Gender,OwnHome,Married,Location,Salary,Children,History,Catalogs,AmountSpent,SalaryBand,SpendingBand
966,Young,Male,Rent,Single,Far,25300,0,Medium,12,591,Under 30k,500-999
967,Old,Male,Rent,Married,Close,71800,0,High,12,1389,60k-90k,"1,000-1,999"
968,Middle,Male,Own,Single,Close,73200,0,High,24,2177,60k-90k,"2,000-3,999"
969,Middle,Male,Own,Married,Far,79000,1,High,18,2279,60k-90k,"2,000-3,999"
970,Middle,Female,Rent,Married,Close,75200,1,None,24,2702,60k-90k,"2,000-3,999"
971,Young,Female,Rent,Single,Close,25300,3,None,6,510,Under 30k,500-999
972,Old,Female,Own,Married,Close,43600,0,Medium,12,1047,30k-60k,"1,000-1,999"
973,Middle,Male,Own,Married,Close,83600,2,Medium,6,538,60k-90k,500-999
974,Middle,Female,Own,Single,Far,56200,0,High,18,1546,30k-60k,"1,000-1,999"
975,Young,Male,Rent,Married,Close,45500,0,Medium,6,754,30k-60k,500-999
976,Middle,Male,Own,Married,Close,99300,1,High,12,1504,90k-120k,"1,000-1,999"
977,Middle,Male,Own,Married,Far,108000,3,High,24,1849,90k-120k,"1,000-1,999"
978,Middle,Female,Own,Married,Far,84900,1,High,24,3072,60k-90k,"2,000-3,999"
979,Middle,Male,Own,Married,Far,93000,3,High,6,1046,90k-120k,"1,000-1,999"
980,Middle,Female,Own,Married,Close,82000,0,High,18,1800,60k-90k,"1,000-1,999"
981,Old,Female,Own,Single,Close,33000,3,None,6,700,30k-60k,500-999
982,Middle,Female,Own,Single,Close,36900,2,Low,24,514,30k-60k,500-999
983,Middle,Female,Rent,Single,Close,33200,1,None,6,320,30k-60k,Under 500
984,Young,Male,Rent,Married,Close,49300,0,None,24,1692,30k-60k,"1,000-1,999"
985,Old,Male,Rent,Married,Far,66200,0,High,24,2057,60k-90k,"2,000-3,999"
986,Middle,Male,Own,Married,Far,96800,2,High,18,2299,90k-120k,"2,000-3,999"
987,Old,Male,Own,Single,Close,63200,0,High,24,1507,60k-90k,"1,000-1,999"
988,Old,Male,Own,Married,Far,112900,0,High,24,6217,90k-120k,"4,000+"
989,Middle,Female,Rent,Single,Close,32100,2,Low,24,405,30k-60k,Under 500
990,Middle,Male,Own,Married,Far,102700,1,High,18,3785,90k-120k,"2,000-3,999"
991,Middle,Male,Own,Married,Close,123800,2,None,18,3537,120k+,"2,000-3,999"
992,Old,Female,Rent,Single,Far,11700,0,Low,18,540,Under 30k,500-999
993,Middle,Male,Own,Married,Close,101700,1,None,6,941,90k-120k,500-999
994,Middle,Female,Own,Married,Far,99200,0,High,24,5503,90k-120k,"4,000+"
995,Young,Male,Rent,Single,Close,17600,0,None,6,273,Under 30k,Under 500
996,Young,Female,Rent,Single,Close,19400,1,None,18,384,Under 30k,Under 500
997,Middle,Male,Rent,Single,Far,40500,1,None,18,1073,30k-60k,"1,000-1,999"
998,Old,Male,Own,Single,Close,44800,0,Medium,24,1417,30k-60k,"1,000-1,999"
999,Middle,Male,Own,Married,Close,79000,2,Medium,18,671,60k-90k,500-999
1000,Young,Male,Rent,Married,Close,53600,1,Medium,24,973,30k-60k,500-999
